Attrition_Flag,Gender,Dependent_count,Education_Level,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Amt_Chng_Q4_Q1,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Married,Single,Unknown,Age_Under 30,Age_30-40,Age_40-50,Age_50-60,Total_Trans_Amt_Binned_Low,Total_Trans_Amt_Binned_Medium,Total_Trans_Amt_Binned_High,Avg_Open_To_Buy_Binned_Low,Avg_Open_To_Buy_Binned_Medium,Avg_Open_To_Buy_Binned_High,Total_Revolving_Bal_Binned_Low,Total_Revolving_Bal_Binned_Medium,Total_Revolving_Bal_Binned_High
0,0.0,3,3,4,1,36,6,2,3,1.0,8999.0,24,0.948,1.0,1,0,0,False,False,False,True,False,True,False,False,True,False,False,False,True
0,1.0,1,0,1,1,54,5,3,0,0.0,889.0,36,1.334,1.0,1,0,0,False,False,False,True,False,True,False,True,False,False,False,False,True
0,0.0,1,3,3,1,45,6,2,2,1.0,1679.0,25,0.747,1.273,1,0,0,False,False,False,True,False,True,False,True,False,False,False,False,True
0,0.0,3,3,3,1,36,2,1,2,1.0,20080.0,50,0.949,1.083,1,0,0,False,False,True,False,False,True,False,False,False,True,False,True,False
0,1.0,3,0,-1,1,38,6,2,1,0.0,12860.0,27,0.646,0.286,0,1,0,False,False,True,False,False,True,False,False,True,False,False,False,False
0,0.0,3,4,4,1,33,3,1,0,1.0,5816.0,33,1.161,0.941,0,1,0,False,False,True,False,False,True,False,False,True,False,True,False,False
0,1.0,0,2,1,1,55,5,1,3,0.0,700.3,33,0.782,0.571,0,1,0,False,False,False,True,False,True,False,True,False,False,False,True,False
0,1.0,2,1,1,1,36,5,1,2,0.0,7729.0,28,0.701,0.867,1,0,0,False,False,True,False,False,True,False,False,True,False,False,False,True
0,1.0,2,4,-1,1,31,6,1,3,0.0,20758.0,32,0.688,0.684,1,0,0,False,False,True,False,False,True,False,False,False,True,False,False,False
0,0.0,1,3,4,1,47,5,3,1,1.0,12636.0,24,1.768,3.0,1,0,0,False,False,False,True,False,True,False,False,True,False,False,False,True
0,0.0,4,3,4,1,27,5,2,0,1.0,27259.0,35,0.731,0.591,0,0,1,False,False,True,False,False,True,False,False,False,True,False,False,False
0,1.0,3,3,1,1,47,4,2,3,0.0,4753.0,37,0.896,0.762,1,0,0,False,False,False,True,False,True,False,False,True,False,False,False,True
0,0.0,3,5,5,1,41,3,3,0,1.0,19916.0,52,1.097,0.529,1,0,0,False,False,False,True,False,True,False,False,False,True,False,False,True
0,1.0,5,4,1,1,44,5,1,1,0.0,1851.0,42,0.971,0.556,1,0,0,False,False,False,True,False,True,False,True,False,False,False,False,True
0,1.0,3,1,1,1,34,2,1,2,0.0,5229.0,22,0.819,0.571,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False
0,0.0,0,1,5,1,36,3,2,3,1.0,16216.0,21,0.829,1.1,0,0,1,False,False,True,False,False,True,False,False,False,True,False,False,True
0,0.0,3,0,4,1,43,3,3,1,1.0,14970.0,42,1.642,0.75,1,0,0,False,False,False,True,False,True,False,False,False,True,False,True,False
1,0.0,0,1,1,1,52,1,3,2,1.0,538.3,21,0.743,0.615,1,0,0,False,False,False,False,True,False,False,True,False,False,False,True,False
0,0.0,1,2,3,1,36,4,1,2,1.0,6184.0,22,1.242,1.444,1,0,0,False,False,False,True,False,True,False,False,True,False,False,False,True
0,0.0,4,-1,4,1,36,5,3,0,1.0,4422.0,42,0.869,0.75,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False
0,0.0,5,3,3,1,32,4,5,3,1.0,9370.0,27,0.619,0.8,1,0,0,False,False,True,False,False,True,False,False,True,False,False,False,True
0,0.0,3,2,4,1,41,4,5,3,1.0,10670.0,41,1.509,0.519,1,0,0,False,False,True,False,False,True,False,False,True,False,False,False,True
0,0.0,4,3,3,2,33,3,2,1,1.0,32837.0,27,0.623,0.5,1,0,0,False,False,True,False,False,True,False,False,False,False,False,False,True
0,0.0,2,3,3,2,32,4,2,2,1.0,33048.0,32,0.505,0.684,1,0,0,False,False,True,False,False,True,False,False,False,False,False,True,False
0,1.0,1,1,1,2,35,3,2,2,0.0,8934.0,27,0.504,0.8,0,0,0,False,False,True,False,False,True,False,False,True,False,False,False,True
1,1.0,2,3,1,1,43,2,4,3,0.0,1438.3,27,0.707,0.421,1,0,0,False,False,False,True,True,False,False,True,False,False,False,False,False
1,0.0,2,4,3,1,46,3,3,3,1.0,1438.3,24,0.688,0.5,1,0,0,False,False,False,True,True,False,False,True,False,False,False,False,False
0,0.0,1,3,2,1,56,2,1,2,1.0,840.0,37,1.259,0.947,1,0,0,False,False,False,False,False,True,False,True,False,False,False,False,True
0,0.0,2,2,5,1,53,2,3,0,1.0,22012.0,48,1.071,0.714,1,0,0,False,False,False,True,False,True,False,False,False,True,False,False,True
0,1.0,2,1,1,1,36,4,1,2,0.0,728.0,26,0.93,1.167,1,0,0,False,False,False,True,False,True,False,True,False,False,False,False,True
0,0.0,0,-1,4,2,40,3,2,3,1.0,33157.0,26,1.327,1.364,0,0,1,False,False,False,True,False,True,False,False,False,False,False,True,False
0,0.0,3,3,5,1,47,5,3,3,1.0,8879.0,40,0.869,1.105,1,0,0,False,False,False,True,False,True,False,False,True,False,False,False,True
0,0.0,3,1,3,1,36,4,2,2,1.0,8915.0,37,0.615,0.762,0,1,0,False,False,True,False,False,True,False,False,True,False,False,False,True
0,0.0,4,1,2,1,36,5,3,2,1.0,11537.0,21,0.908,1.333,1,0,0,False,False,True,False,False,True,False,False,True,False,False,False,True
0,0.0,2,2,1,1,36,3,2,3,1.0,616.0,24,0.531,0.714,0,1,0,False,False,True,False,False,True,False,True,False,False,False,False,True
0,1.0,4,3,1,1,31,5,2,0,0.0,4613.0,32,0.638,0.455,0,1,0,False,False,True,False,False,True,False,False,True,False,False,True,False
0,0.0,4,-1,3,1,30,5,1,2,1.0,5363.0,32,0.971,0.882,1,0,0,False,False,True,False,False,True,False,False,True,False,False,False,True
0,0.0,3,1,4,1,35,6,1,2,1.0,33314.0,33,0.603,0.737,1,0,0,False,False,True,False,False,True,False,False,False,False,False,True,False
0,1.0,3,0,1,2,38,4,1,3,0.0,9292.0,25,2.368,1.273,0,0,0,False,False,True,False,False,True,False,False,True,False,False,False,True
0,0.0,2,-1,2,1,43,2,1,3,1.0,254.0,43,0.579,1.263,0,1,0,False,False,True,False,False,True,False,True,False,False,False,False,True
0,1.0,1,0,1,1,36,5,1,0,0.0,641.0,22,1.008,1.0,1,0,0,False,False,False,True,False,True,False,True,False,False,False,True,False
0,0.0,4,3,4,1,24,5,3,0,1.0,1544.0,24,0.569,0.714,0,1,0,False,False,True,False,False,True,False,True,False,False,False,False,True
0,1.0,3,3,2,1,39,6,2,3,0.0,974.0,20,0.616,0.538,0,0,0,False,False,True,False,False,True,False,True,False,False,False,True,False
0,1.0,2,3,1,1,27,5,2,2,0.0,759.3,29,0.859,1.071,0,0,0,False,False,True,False,False,True,False,True,False,False,False,True,False
0,0.0,2,1,4,1,28,4,3,0,1.0,25967.0,24,0.75,0.846,0,1,0,False,False,True,False,True,False,False,False,False,True,False,False,True
0,0.0,3,2,3,1,32,4,1,2,1.0,1438.3,26,0.81,0.625,0,1,0,False,False,True,False,False,True,False,True,False,False,False,False,False
0,1.0,2,0,1,2,34,6,4,2,0.0,11656.0,38,0.853,0.357,0,0,0,False,False,True,False,False,True,False,False,True,False,False,False,True
0,1.0,2,3,1,1,36,3,1,3,0.0,1802.0,38,0.604,0.407,1,0,0,False,False,False,True,False,True,False,True,False,False,False,True,False
0,0.0,2,3,5,1,44,4,3,3,1.0,32850.0,18,0.613,0.8,1,0,0,False,False,False,True,False,True,False,False,False,False,False,False,True
1,1.0,1,0,2,1,50,4,4,3,0.0,413.3,12,0.838,0.714,1,0,0,False,False,False,True,True,False,False,True,False,False,False,True,False
0,0.0,2,-1,4,1,46,2,3,0,1.0,17131.0,21,1.727,2.0,1,0,0,False,False,False,True,False,True,False,False,False,True,False,False,True
0,0.0,5,3,5,1,29,5,2,2,1.0,3459.0,26,1.073,1.0,0,1,0,False,False,True,False,False,True,False,False,True,False,False,False,True
0,0.0,3,4,4,1,36,6,2,2,1.0,16321.0,50,0.921,0.923,0,0,0,False,False,True,False,False,True,False,False,False,True,False,False,True
0,0.0,1,2,3,1,37,6,3,3,1.0,914.0,25,0.767,0.923,0,1,0,False,False,True,False,True,False,False,True,False,False,False,False,True
0,0.0,2,2,3,1,48,4,3,2,1.0,7562.0,27,1.207,1.455,1,0,0,False,False,False,True,False,True,False,False,True,False,False,True,False
1,0.0,1,0,4,1,36,2,3,3,1.0,24.0,17,0.723,0.7,1,0,0,False,False,False,True,True,False,False,True,False,False,False,False,True
0,0.0,3,3,4,1,33,3,3,3,1.0,34516.0,27,0.483,0.35,0,0,1,False,False,True,False,False,True,False,False,False,False,False,False,False
0,0.0,2,0,2,1,30,5,3,3,1.0,9885.0,33,0.538,0.941,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False
0,0.0,4,-1,4,1,34,4,1,2,1.0,19988.0,36,0.621,2.273,0,1,0,False,False,True,False,False,True,False,False,False,True,False,False,True
1,1.0,2,-1,1,1,33,2,3,3,0.0,342.0,30,0.993,0.667,1,0,0,False,False,False,True,True,False,False,True,False,False,False,False,True
0,0.0,2,1,4,1,36,4,2,2,1.0,3794.0,25,1.148,0.667,0,1,0,False,True,False,False,False,True,False,False,True,False,False,True,False
1,0.0,5,2,2,1,45,2,2,3,1.0,1438.3,21,0.734,0.615,1,0,0,False,False,True,False,True,False,False,True,False,False,False,False,False
1,1.0,2,2,1,1,36,1,3,2,0.0,3387.0,24,0.789,0.6,1,0,0,False,False,True,False,True,False,False,True,False,False,False,False,False
0,0.0,2,3,4,1,46,6,2,3,1.0,693.0,49,0.939,0.69,1,0,0,False,False,False,True,False,True,False,True,False,False,False,True,False
0,0.0,3,0,4,1,43,2,2,2,1.0,2995.0,33,0.912,0.65,0,1,0,False,False,True,False,False,True,False,True,False,False,False,False,True
0,1.0,3,5,-1,1,36,6,3,2,0.0,523.0,36,0.343,0.636,0,1,0,False,False,True,False,False,True,False,True,False,False,False,False,True
1,0.0,4,1,5,1,30,3,3,3,1.0,2442.0,19,0.98,0.727,1,0,0,False,False,True,False,True,False,False,True,False,False,False,False,False
0,0.0,3,3,3,1,38,4,1,2,1.0,19772.0,25,1.018,0.923,1,0,0,False,False,True,False,False,True,False,False,False,True,False,False,True
0,0.0,2,5,3,1,36,5,1,2,1.0,5097.0,35,0.435,0.167,0,1,0,False,False,True,False,False,True,False,False,True,False,False,False,True
0,0.0,3,4,5,1,31,4,1,2,1.0,1748.0,28,0.868,0.647,0,1,0,False,False,True,False,False,True,False,True,False,False,False,True,False
0,0.0,0,1,2,1,36,5,3,2,1.0,3344.0,34,1.363,1.615,1,0,0,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0.0,3,-1,2,1,46,6,3,4,1.0,2201.0,27,0.538,0.588,0,0,1,False,False,False,True,False,True,False,True,False,False,False,True,False
1,0.0,0,1,2,1,48,2,4,3,1.0,2562.0,17,0.616,0.545,0,1,0,False,False,False,True,True,False,False,True,False,False,False,True,False
0,0.0,0,1,1,1,56,3,2,3,1.0,1757.0,15,0.581,0.875,1,0,0,False,False,False,False,False,True,False,True,False,False,False,True,False
0,1.0,2,1,1,1,36,4,3,3,0.0,1206.0,26,0.969,1.6,1,0,0,False,False,False,True,False,True,False,True,False,False,False,True,False
0,0.0,4,-1,3,1,36,4,1,0,1.0,21369.0,34,0.769,1.125,0,1,0,False,False,True,False,False,True,False,False,False,True,False,True,False
0,0.0,1,0,5,1,39,4,2,2,1.0,1623.0,38,0.609,0.462,0,1,0,False,False,True,False,False,True,False,True,False,False,False,False,True
0,1.0,2,0,2,1,35,2,3,0,0.0,2691.0,28,0.456,0.75,0,1,0,False,False,True,False,False,True,False,True,False,False,False,True,False
0,0.0,1,3,2,1,23,6,3,2,1.0,5612.0,29,0.73,0.611,1,0,0,False,True,False,False,False,True,False,False,True,False,False,True,False
0,0.0,2,2,4,1,22,2,2,3,1.0,32864.0,39,0.854,1.294,0,0,1,False,True,False,False,False,True,False,False,False,False,False,False,True
1,1.0,0,4,2,1,40,1,4,1,0.0,1438.3,23,1.038,0.353,1,0,0,False,False,False,True,True,False,False,True,False,False,False,False,False
0,0.0,4,-1,3,1,35,6,3,2,1.0,23225.0,17,0.655,1.125,1,0,0,False,False,True,False,True,False,False,False,False,True,False,True,False
0,1.0,1,-1,1,1,36,2,3,2,0.0,331.0,40,1.53,1.0,1,0,0,False,False,True,False,False,True,False,True,False,False,False,False,True
0,0.0,2,0,2,1,32,5,1,3,1.0,4419.0,23,0.707,1.3,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False
0,1.0,2,3,1,1,46,5,2,2,0.0,3557.0,20,0.708,0.538,1,0,0,False,False,False,True,False,True,False,False,True,False,False,False,True
0,1.0,3,-1,1,1,25,2,2,2,0.0,8430.0,22,0.701,1.444,0,0,1,False,False,False,True,False,True,False,False,True,False,False,True,False
0,1.0,4,3,-1,1,23,6,3,2,0.0,757.0,33,0.617,1.357,0,0,0,False,False,True,False,False,True,False,True,False,False,False,False,True
1,1.0,0,1,2,1,53,1,3,3,0.0,3353.0,18,1.021,0.385,1,0,0,False,False,False,False,True,False,False,True,False,False,False,False,False
0,0.0,5,3,3,1,38,3,3,3,1.0,856.0,18,0.923,3.5,1,0,0,False,False,False,True,False,True,False,True,False,False,False,True,False
0,0.0,3,-1,2,1,43,6,1,3,1.0,4164.0,41,0.549,0.519,0,1,0,False,False,True,False,False,True,False,False,True,False,False,True,False
0,0.0,2,0,3,1,29,5,3,0,1.0,23603.0,31,0.795,1.067,0,0,0,False,True,False,False,False,True,False,False,False,True,False,False,False
0,0.0,0,0,2,1,45,6,2,2,1.0,2601.0,32,0.814,0.684,1,0,0,False,False,False,True,False,True,False,True,False,False,False,False,False
0,0.0,4,3,4,1,40,4,3,0,1.0,5334.0,16,0.838,1.286,0,1,0,False,False,True,False,False,True,False,False,True,False,False,True,False
0,0.0,3,1,4,1,36,4,3,3,1.0,6453.0,32,0.826,0.524,0,1,0,False,False,True,False,False,True,False,False,True,False,False,False,True
0,1.0,4,0,1,1,31,2,2,2,0.0,641.0,30,0.759,1.143,1,0,0,False,False,True,False,False,True,False,True,False,False,False,False,True
1,0.0,2,3,3,1,36,1,1,2,1.0,3401.0,18,0.898,1.0,0,1,0,False,False,True,False,True,False,False,True,False,False,False,False,False
0,1.0,4,0,1,1,23,4,2,0,0.0,1253.0,33,0.84,0.737,1,0,0,False,False,True,False,False,True,False,True,False,False,False,True,False
0,0.0,4,0,4,1,30,5,2,2,1.0,15201.0,31,1.302,1.214,0,0,0,False,False,True,False,False,True,False,False,False,True,False,False,True
0,1.0,4,1,2,1,42,3,1,3,0.0,3106.0,22,0.587,1.0,1,0,0,False,False,True,False,False,True,False,True,False,False,False,True,False
0,0.0,1,3,4,2,37,4,3,2,1.0,33076.0,34,1.117,2.4,0,1,0,False,False,True,False,False,True,False,False,False,False,False,True,False
0,0.0,4,1,4,1,36,4,3,0,1.0,20850.0,24,0.859,1.667,0,0,1,False,False,True,False,False,True,False,False,False,True,False,False,True
0,1.0,1,0,2,1,44,5,2,3,0.0,3845.0,21,1.434,1.625,1,0,0,False,False,False,True,False,True,False,False,True,False,False,False,True
1,1.0,2,1,-1,1,44,3,3,1,0.0,6094.0,14,1.129,0.273,1,0,0,False,False,False,True,True,False,False,False,True,False,False,False,False
0,0.0,0,3,2,1,52,3,1,2,1.0,940.0,33,2.145,1.538,1,0,0,False,False,False,False,False,True,False,True,False,False,False,False,True
0,0.0,0,0,4,1,48,2,1,0,1.0,4088.0,41,1.015,0.783,1,0,0,False,False,False,False,False,True,False,False,True,False,False,True,False
1,0.0,2,1,5,1,36,3,3,3,1.0,27126.0,25,0.953,0.786,1,0,0,False,False,True,False,True,False,False,False,False,True,False,False,False
0,1.0,4,3,1,1,36,6,3,2,0.0,825.0,30,0.771,0.765,0,1,0,False,False,True,False,False,True,False,True,False,False,False,False,True
1,1.0,4,3,-1,1,40,6,2,2,0.0,311.0,21,0.491,0.235,1,0,0,False,False,False,True,True,False,False,True,False,False,False,False,True
0,1.0,3,5,-1,1,46,2,2,3,0.0,524.0,45,0.89,0.607,1,0,0,False,False,False,True,False,True,False,True,False,False,False,True,False
0,0.0,3,3,3,1,37,2,3,2,1.0,12843.0,27,0.955,0.588,0,1,0,False,False,True,False,False,True,False,False,True,False,False,False,True
0,1.0,4,5,-1,1,36,2,3,2,0.0,913.0,33,0.587,0.571,0,1,0,False,False,True,False,False,True,False,True,False,False,False,False,True
0,0.0,2,5,3,1,36,3,4,3,1.0,14745.0,36,0.631,1.118,1,0,0,False,False,False,True,False,True,False,False,False,True,False,False,True
0,0.0,2,3,2,1,36,5,1,2,1.0,11350.0,28,0.607,0.556,0,0,1,False,False,True,False,True,False,False,False,True,False,False,False,True
0,0.0,2,2,3,1,33,6,3,0,1.0,21404.0,37,1.178,2.083,0,1,0,False,False,True,False,False,True,False,False,False,True,False,False,True
0,0.0,0,1,2,1,36,5,1,3,1.0,2444.0,29,1.859,1.417,1,0,0,False,False,False,True,False,True,False,True,False,False,False,True,False
0,0.0,2,1,2,1,47,5,3,2,1.0,879.0,41,0.799,0.783,1,0,0,False,False,False,True,False,True,False,True,False,False,False,False,True
0,1.0,0,1,2,1,52,5,2,3,0.0,802.0,31,0.728,0.632,1,0,0,False,False,False,False,False,True,False,True,False,False,False,True,False
0,1.0,1,1,1,1,30,2,3,0,0.0,855.3,24,0.888,1.0,0,0,1,False,True,False,False,False,True,False,True,False,False,False,True,False
0,0.0,3,1,2,1,39,2,3,2,1.0,8014.0,26,0.612,0.368,0,1,0,False,False,True,False,False,True,False,False,True,False,False,True,False
0,0.0,0,1,5,2,45,5,2,3,1.0,12635.0,27,0.804,2.0,0,1,0,False,False,True,False,True,False,False,False,True,False,False,False,True
0,0.0,2,0,3,1,36,5,3,2,1.0,878.0,30,0.869,1.308,1,0,0,False,False,True,False,False,True,False,True,False,False,False,True,False
0,0.0,3,4,3,1,37,6,3,0,1.0,4154.0,26,0.657,0.444,0,0,0,False,False,True,False,False,True,False,False,True,False,False,False,True
0,0.0,4,2,3,3,33,2,2,3,1.0,32455.0,32,0.722,0.455,1,0,0,False,False,True,False,False,True,False,False,False,False,False,False,True
0,0.0,3,0,3,1,22,5,2,2,1.0,5855.0,44,0.963,0.76,1,0,0,False,True,False,False,False,True,False,False,True,False,False,True,False
0,0.0,2,3,5,1,42,3,3,0,1.0,22514.0,40,0.816,0.538,1,0,0,False,False,False,True,False,True,False,False,False,True,False,False,True
0,1.0,3,1,-1,1,24,4,1,1,0.0,15439.0,43,0.742,0.536,1,0,0,False,True,False,False,False,True,False,False,False,True,False,False,False
0,0.0,4,3,4,1,36,6,3,2,1.0,19607.0,23,0.776,0.438,0,1,0,False,False,True,False,False,True,False,False,False,True,False,False,True
0,0.0,2,3,5,1,37,2,3,2,1.0,14543.0,37,0.788,0.423,0,1,0,False,False,False,True,False,True,False,False,True,False,False,False,False
0,1.0,4,0,1,1,36,2,1,1,0.0,7209.0,31,0.697,2.1,1,0,0,False,False,True,False,False,True,False,False,True,False,False,False,True
0,0.0,2,1,2,1,36,2,2,2,1.0,4077.0,28,0.885,1.154,1,0,0,False,False,False,False,False,True,False,False,True,False,False,True,False
0,0.0,0,3,3,1,54,3,2,0,1.0,569.0,33,0.984,1.2,1,0,0,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0.0,2,0,3,1,40,5,2,2,1.0,19116.0,29,0.656,0.611,0,1,0,False,False,False,True,False,True,False,False,False,True,False,False,False
0,1.0,3,3,1,1,47,5,6,2,0.0,536.0,42,1.32,1.0,1,0,0,False,False,False,True,False,True,False,True,False,False,False,False,True
1,0.0,3,3,5,1,38,2,3,3,1.0,6868.0,11,0.798,0.833,1,0,0,False,False,False,True,True,False,False,False,True,False,False,True,False
0,1.0,2,3,-1,1,31,2,3,2,0.0,11887.0,29,1.084,1.417,0,1,0,False,True,False,False,False,True,False,False,True,False,False,False,True
0,0.0,3,1,3,1,43,5,3,2,1.0,3095.0,27,0.374,0.5,1,0,0,False,False,False,True,False,True,False,False,True,False,False,False,True
0,1.0,0,-1,1,1,54,4,2,1,0.0,508.0,36,1.256,0.565,1,0,0,False,False,False,False,False,True,False,True,False,False,False,False,True
0,1.0,4,1,1,1,43,4,2,0,0.0,756.0,28,0.541,0.647,1,0,0,False,False,True,False,False,True,False,True,False,False,False,False,True
0,0.0,2,1,4,1,34,5,5,2,1.0,10979.0,33,0.645,0.833,1,0,0,False,False,True,False,False,True,False,False,True,False,False,False,True
0,0.0,0,3,2,1,56,4,2,1,1.0,4579.0,55,1.012,0.719,1,0,0,False,False,False,False,False,True,False,False,True,False,False,True,False
0,0.0,3,3,4,2,37,3,2,3,1.0,34516.0,13,0.448,0.182,0,1,0,False,False,True,False,False,True,False,False,False,False,False,False,False
0,1.0,2,0,1,1,38,4,1,2,0.0,7722.0,22,0.549,1.75,0,0,0,False,False,False,True,False,True,False,False,True,False,False,False,True
0,0.0,2,1,4,2,40,3,3,3,1.0,32339.0,23,1.32,1.875,0,1,0,False,False,False,True,False,True,False,False,False,False,False,False,True
0,1.0,2,0,-1,1,35,3,3,0,0.0,649.0,23,1.252,1.875,1,0,0,False,False,False,True,False,True,False,True,False,False,False,False,True
0,0.0,3,1,3,1,26,4,3,3,1.0,748.0,35,0.952,0.944,1,0,0,False,True,False,False,False,True,False,True,False,False,False,False,True
0,0.0,1,0,5,1,36,3,2,2,1.0,4686.0,49,0.685,0.581,1,0,0,False,False,False,True,False,True,False,False,True,False,False,True,False
0,1.0,2,4,1,1,36,3,3,2,0.0,470.0,22,0.617,1.444,1,0,0,False,False,True,False,False,True,False,True,False,False,False,False,True
0,0.0,3,4,4,1,36,6,2,2,1.0,10894.0,31,0.627,0.824,0,0,1,False,False,True,False,False,True,False,False,True,False,False,False,True
0,1.0,3,-1,1,1,38,4,3,3,0.0,1800.0,36,0.944,1.0,1,0,0,False,False,True,False,False,True,False,True,False,False,False,False,True
0,1.0,3,3,2,1,29,5,2,0,0.0,2309.0,16,0.581,0.333,0,1,0,False,False,True,False,False,True,False,True,False,False,False,True,False
0,1.0,1,3,1,1,36,4,1,3,0.0,2770.0,28,0.816,1.0,0,1,0,False,False,True,False,False,True,False,False,True,False,False,False,True
0,1.0,4,0,1,1,30,4,1,0,0.0,964.0,46,0.574,0.643,0,1,0,False,True,False,False,False,True,False,True,False,False,False,False,True
0,1.0,1,3,1,1,45,3,1,2,0.0,1686.0,24,1.051,0.714,0,1,0,False,False,False,True,False,True,False,True,False,False,False,False,True
0,0.0,5,3,5,2,31,5,3,3,1.0,32817.0,38,0.771,0.727,0,0,0,False,False,True,False,False,True,False,False,False,False,False,False,True
0,0.0,1,1,5,1,36,6,3,2,1.0,1468.0,32,0.986,0.882,1,0,0,False,False,False,True,False,True,False,True,False,False,False,False,True
0,1.0,1,3,1,1,38,4,3,3,0.0,116.0,29,1.707,0.812,1,0,0,False,False,False,True,False,True,False,True,False,False,False,False,True
1,0.0,2,-1,2,1,44,4,3,2,1.0,385.0,26,0.821,0.444,1,0,0,False,False,False,True,True,False,False,True,False,False,False,False,True
0,1.0,3,1,1,1,39,3,2,1,0.0,421.0,32,1.315,0.6,1,0,0,False,False,False,True,False,True,False,True,False,False,False,False,True
0,0.0,1,1,1,1,53,5,3,3,1.0,506.0,38,1.031,1.0,1,0,0,False,False,False,False,False,True,False,True,False,False,False,False,True
0,1.0,4,3,1,1,40,5,1,2,0.0,4323.0,43,1.027,0.87,0,1,0,False,False,True,False,False,True,False,False,True,False,False,False,True
0,0.0,2,0,3,1,44,6,3,0,1.0,6259.0,25,0.827,0.786,1,0,0,False,False,True,False,False,True,False,False,True,False,False,False,True
0,0.0,3,3,4,1,42,6,3,3,1.0,1039.0,22,0.62,0.692,0,1,0,False,False,False,True,False,True,False,True,False,False,False,False,True
1,0.0,1,0,2,1,36,2,4,3,1.0,901.3,13,0.819,0.182,1,0,0,False,False,False,True,True,False,False,True,False,False,False,True,False
0,0.0,0,1,4,1,36,3,1,2,1.0,14576.0,49,1.223,1.227,1,0,0,False,False,False,True,False,True,False,False,False,True,False,False,True
